frame,xc,yc,width,height,theta,no_x,no_y,ne_x,ne_y,ta_x,ta_y
200,333.2861,719.333,165.27916,397.24115,-0.025714863,282.70395,902.635,342.3309,864.6475,355.35675,542.2685
201,479.80957,722.1333,186.11252,390.4453,-0.024873672,426.46088,903.26337,500.13757,882.485,523.2545,551.60187
201,1098.2263,688.9563,192.18933,453.96323,0.0040985295,1044.6455,906.6691,1081.0958,868.754,1134.763,491.8648
201,818.16113,141.18495,191.52979,344.77585,1.1940242,933.3822,181.43336,706.48773,152.82884,662.9625,37.84018
201,333.34128,719.88556,165.20312,398.3529,-0.02611008,282.93317,904.70593,342.23853,865.17444,354.80515,542.3079
202,807.2097,156.90845,194.22559,332.69083,1.2073855,922.7339,184.9475,700.6913,152.66516,656.06616,57.540924
202,480.56403,723.34656,189.64377,392.86786,-0.010259751,424.03183,908.3806,500.9783,883.2902,525.1821,552.54266
202,1098.3646,689.8266,191.08893,452.73874,0.00555515,1044.752,906.48047,1081.2172,867.58777,1135.0955,493.4049
202,333.27478,719.95953,165.23927,398.69055,-0.02552655,283.13596,905.33484,341.83572,864.9223,354.50903,542.2005
203,480.40082,723.13086,188.18799,392.29742,-0.02162739,426.3003,906.6121,500.54587,885.94305,523.98395,551.7554
203,1097.8684,690.5582,192.79303,454.35077,0.0041138534,1042.3522,908.28937,1079.2393,869.7036,1134.4803,493.4981
203,812.1762,159.49287,197.45093,350.99023,1.20016,931.31635,186.37625,698.8922,156.55748,651.78796,56.030804
203,333.3689,719.4015,164.52496,397.47968,-0.029992038,282.53577,903.39856,341.10342,863.12384,354.80527,542.36206
204,794.88135,170.70769,184.62885,321.6022,1.1743063,904.51105,188.18648,687.1711,161.95197,644.7009,73.9791
204,481.78094,724.03687,192.7367,394.37476,-0.007413383,423.96304,911.4021,500.1576,886.6356,527.15686,552.37805
204,1097.285,690.3765,194.37329,454.2241,0.0036297159,1042.5187,908.14996,1079.6061,869.727,1134.1962,492.97028
204,333.14444,719.7258,163.96178,398.0412,-0.030091217,283.00394,904.7871,341.3155,863.95575,355.3685,542.29266
205,790.1811,174.1865,185.91321,319.12997,1.1897844,897.39545,187.61726,680.08,163.6775,637.7931,73.61052
205,482.24902,724.52344,194.29846,394.0526,-0.0035046707,423.82733,912.2125,500.50012,884.1867,530.5177,553.3654
205,893.65295,77.32834,151.63104,202.05652,1.5675447,965.97833,114.050385,840.7617,45.391552,821.1762,27.522974
205,1095.8682,689.9088,197.7149,454.26398,0.0026416052,1043.7067,908.0977,1080.178,869.62195,1133.1652,491.91827
205,332.9975,719.72144,163.89435,398.18536,-0.03146958,283.09335,904.897,341.6875,863.83997,356.02295,542.21857
206,808.1765,170.73456,204.57721,369.95844,1.2054237,925.109,190.74525,679.9698,166.96664,634.9934,57.99432
206,481.0849,724.2784,191.90897,393.78467,-0.0035213719,424.15448,912.22577,499.88763,884.3441,528.3463,552.9875
206,1096.8308,689.166,194.62244,455.4518,0.003454066,1044.2283,908.0265,1080.98,868.921,1131.7783,490.9638
206,891.31104,79.94433,157.12177,212.73631,1.5704304,961.22015,108.04256,839.14136,38.950584,824.4682,24.91022
206,332.7639,719.91675,163.42805,398.79144,-0.03168881,283.05807,906.1135,341.57294,864.2417,356.38586,542.1091
207,788.6028,181.59549,199.05109,346.10547,1.2594106,903.0445,193.45476,670.5781,168.64882,626.40485,79.40141
207,480.4154,723.75,190.03479,393.37616,-0.0052087344,424.44754,911.4946,498.33026,888.22864,523.8301,552.1
207,1095.9246,689.7309,196.9978,454.051,0.0042928155,1045.1434,908.2562,1080.4614,870.23175,1132.8182,491.3895
207,332.87524,719.68274,163.92877,398.2104,-0.029243425,283.35324,905.2818,341.17294,863.53827,355.7948,542.1001
207,888.29114,84.22795,165.32367,221.74808,1.5700518,953.3001,116.30196,836.8728,44.023293,820.0783,34.648876
208,777.5686,186.56177,193.68695,333.44333,1.2849903,895.57587,194.76216,657.8639,173.09589,619.4639,85.7217
208,479.46484,723.74384,189.24033,392.85938,-0.0021506352,425.14746,911.8923,497.30914,886.34283,522.907,552.37805
208,1096.7374,689.6258,194.65942,453.34933,0.0051844446,1045.7784,908.0404,1080.8456,870.8417,1132.3711,492.075
208,333.24948,719.6321,164.3979,397.97955,-0.03025124,283.1095,904.94946,340.83972,863.4993,356.3185,542.3448
208,883.6919,87.34346,171.74042,222.85727,1.5592171,947.5997,108.13689,825.31915,43.77904,805.0311,62.016262
209,766.1572,191.96793,183.24176,326.17584,1.3126159,886.6295,192.96782,653.3718,174.82802,610.36584,99.0445
209,479.3199,723.8272,189.2717,392.99768,-0.000501058,425.5231,912.24176,496.5035,887.62634,522.0091,552.29675
209,1096.8717,689.8768,193.61182,453.4469,0.00575006,1045.6898,908.3128,1081.1793,871.9979,1132.1143,492.38632
209,333.2262,719.97705,165.7224,398.97632,-0.025976572,283.52316,906.16425,341.27383,865.1927,355.90424,542.1966
210,765.75165,190.80821,183.95166,340.8022,1.3307647,887.67303,193.40334,649.6913,176.33986,603.57996,103.8503
210,479.81482,723.90076,189.07413,393.48798,-0.0018524622,425.78363,912.238,495.90018,891.1249,519.42883,551.7093
210,1097.1082,689.6837,193.37732,453.4809,0.006148194,1044.0085,908.0661,1079.6918,871.91693,1132.1886,493.0833
210,333.33853,720.3574,166.17407,400.02527,-0.022144234,283.70914,905.39874,339.90448,866.7009,354.56104,542.3166
211,753.7103,193.88474,178.11188,328.82877,1.3476948,873.2252,193.45865,640.70184,177.27184,598.53186,110.90632
211,479.6637,723.87024,188.35922,393.69647,-0.0010980156,426.4928,912.48004,495.65125,890.7501,520.2619,551.5796
211,1097.0906,690.416,193.46606,451.95016,0.006427845,1042.5438,907.5458,1079.4154,870.8848,1133.189,494.09348
211,333.69177,720.3585,166.5636,399.9303,-0.023344394,283.37866,905.149,339.6567,866.4766,354.31674,542.60614
212,749.1154,196.35655,181.1073,338.00284,1.364623,873.22675,194.92401,634.4569,178.47742,591.00934,112.94372
212,479.3571,723.8307,188.35663,393.51862,0.00025087272,427.0113,912.51385,494.41898,888.3772,519.16327,552.0153
212,1096.898,690.1729,194.53735,452.63675,0.0039144955,1041.4796,907.54895,1079.5758,870.24365,1131.5342,493.61234
212,333.37912,720.3087,165.8785,399.13177,-0.025453655,283.35562,906.91266,341.51578,865.7635,354.81223,542.3103
213,746.1504,201.34698,184.19739,342.99966,1.3949491,875.0346,185.9768,624.361,176.50331,584.1866,119.87343
213,868.2764,93.95639,182.72864,255.10641,1.7375658,973.7521,130.87685,788.7519,72.534325,752.0252,92.84001
213,479.68164,723.85425,188.7496,394.46753,0.00048302714,427.39664,912.9583,495.4682,887.9123,521.48444,551.76764
213,1079.3865,688.6843,230.90399,454.39832,0.0054795565,1046.1593,907.8225,1080.03,870.6237,1129.7094,493.23193
213,333.68634,720.14844,166.66034,399.12592,-0.025615802,283.40228,906.3007,341.3364,865.44275,354.63123,542.2532
214,736.8473,206.20004,192.54767,339.0705,1.3984001,865.9611,184.13425,618.6353,173.99481,574.43024,123.2998
214,862.3424,106.017426,207.76776,263.65332,1.7324904,932.17017,134.35295,774.7821,82.02929,772.3684,103.39771
214,1082.0471,689.28217,223.93805,457.97995,0.013888966,1044.122,908.9261,1081.3319,872.9079,1129.3007,492.05695
214,480.3718,723.55774,188.08478,395.0581,-0.0014184956,427.8763,912.9453,494.72458,891.7238,519.5596,551.08655
214,334.0916,720.14825,166.77263,398.97083,-0.027336534,283.39285,906.0291,341.38507,865.55646,355.3313,542.48895
215,731.47723,210.44646,192.27197,341.67538,1.4211633,862.47186,180.51746,610.19055,172.98213,567.13904,127.32023
215,1092.5928,689.3347,204.26892,453.57123,0.006396209,1040.8986,906.89545,1081.8573,870.6888,1129.7668,492.09174
215,855.66046,118.60774,224.26318,275.09012,1.7359709,889.67004,140.45602,766.521,93.982056,809.74316,108.999626
215,481.32938,723.3633,188.88568,395.26373,-0.0013152849,427.88388,912.497,494.3928,890.46893,520.3102,551.30457
215,334.4169,720.2454,167.51038,399.26672,-0.025912434,283.39972,906.38495,341.49536,866.1154,355.4683,542.562
216,722.734,214.32886,192.56915,341.7023,1.4463532,855.17316,184.20628,603.3454,174.12602,561.59094,135.40976
216,852.76794,119.10202,222.28906,279.48672,1.8407321,754.8494,142.6435,764.8414,86.48111,940.76764,117.58035
216,1094.0342,688.758,201.86902,453.07703,0.0061925007,1040.0958,906.5484,1081.7411,871.5093,1130.7281,491.9026
216,481.1591,723.2472,188.40875,395.9099,-0.0014045261,427.80286,912.50287,494.60822,889.76544,519.93335,551.2965
216,334.4917,720.3152,167.23878,399.17242,-0.026856618,283.48984,906.40393,341.4192,866.02783,355.27908,542.6557
217,712.76526,219.62038,187.93622,338.62662,1.4673562,848.7504,189.29529,597.0165,174.63377,552.864,139.77115
217,847.21716,118.00017,207.49554,283.1799,1.8847544,957.82935,139.54617,753.6574,87.1434,725.7811,124.4536
217,481.48578,723.9019,188.83633,397.21912,-0.0050349873,430.55008,913.7406,494.26688,893.5247,518.7818,550.60516
217,1096.2473,688.8291,195.74396,452.84573,0.0031527455,1036.7871,906.2285,1077.7778,869.17267,1130.0968,493.63205
217,334.5231,720.2246,167.13464,399.5395,-0.02736313,283.47852,906.4692,341.22577,866.0231,355.55725,542.43646
218,707.5863,221.30171,195.02386,342.3548,1.4626584,841.683,188.56999,587.3681,178.93988,546.8688,136.63763
218,839.9372,124.33416,213.98596,294.2172,1.8449144,927.3759,143.33421,740.6656,90.715,736.65906,126.85361
218,481.07214,723.86206,187.9266,397.1667,-0.0052746166,430.47147,913.5799,493.54855,892.7521,516.5944,550.6203
218,1096.6823,689.11975,194.51587,450.41635,0.003958254,1038.0536,905.2252,1077.6055,868.88586,1130.1147,494.44775
218,334.24515,720.39624,167.19048,400.30817,-0.026846169,283.6179,907.58344,341.65512,866.605,355.4798,542.31396
219,701.06616,224.03374,185.419,337.30362,1.4650474,831.3532,194.60364,576.7918,186.64526,544.2029,146.37878
219,481.32904,723.8596,188.11179,397.4251,-0.003631386,429.78384,913.6824,493.62222,892.57086,516.588,551.00507
219,1096.5934,689.47906,193.96112,450.78055,0.004377583,1036.1932,905.9579,1075.3536,870.4725,1130.221,494.78946
219,830.9364,125.98679,203.99121,305.763,1.8330091,857.1697,144.75566,730.22974,95.94393,780.5693,126.74092
219,334.21722,720.39294,166.70132,400.16046,-0.028684486,283.61026,907.4183,341.5625,866.14185,355.1811,542.42224
220,824.70776,133.30542,218.6568,314.6254,1.7661759,944.4371,153.82382,712.3689,103.786934,684.9448,132.81479
220,694.14246,225.348,187.05579,340.35645,1.468362,826.767,194.1929,571.1486,187.90427,535.6707,147.87498
220,482.0996,723.84796,185.90805,396.75586,-0.0046204887,429.10355,911.7101,492.05057,886.851,511.49384,552.06805
220,1096.1279,689.8169,196.60559,451.5257,0.0029906987,1032.7397,907.8812,1070.6765,873.35724,1130.4738,495.53134
220,334.5924,718.589,166.78067,396.09753,-0.031116854,283.97968,899.5352,340.10678,861.0288,355.68213,543.01166
221,691.2189,227.5174,183.11346,352.63446,1.469803,831.24207,191.12726,565.9745,186.74654,529.93823,157.24931
221,482.7833,723.7555,187.91962,397.16138,0.0012017506,429.4716,912.51154,492.09637,888.34174,511.5888,551.8046
221,1095.5793,690.47034,198.25854,453.11725,0.002809436,1031.8507,909.45734,1070.3679,873.89044,1130.5963,495.48108
221,819.07196,128.99246,198.7472,323.71176,1.8023392,933.1004,153.14514,698.3307,111.75844,684.5535,140.72256
221,334.56088,718.55273,166.66472,395.8194,-0.03070705,284.03244,899.3222,340.17206,860.89777,355.67075,542.9386
222,679.0912,229.5958,186.4046,340.45435,1.5104107,816.7383,181.60567,557.6584,180.52574,524.3398,165.21416
222,811.94055,137.09117,205.59637,323.2307,1.8237463,906.6897,162.36845,692.2273,113.75523,690.4835,147.54971
222,483.44656,723.7187,188.84308,397.00903,0.0032066645,429.3187,912.3689,490.93707,888.1847,509.56387,551.67896
222,1095.1232,690.93463,199.5047,453.7097,0.003269097,1031.7131,910.51117,1069.9937,874.38824,1131.1951,495.67487
222,334.61386,717.9769,166.43542,394.6828,-0.030484194,283.9728,897.7386,339.77728,859.9556,355.5399,542.9916
223,801.92914,145.72751,206.52087,324.96954,1.807065,926.4905,167.38765,683.9724,116.02947,662.40234,146.6541
223,670.3322,230.82962,180.27234,332.9131,1.512467,806.4196,177.61136,548.58325,183.20926,521.08966,169.91881
223,483.67554,723.45233,188.4302,397.21643,0.0028561053,430.92758,912.35443,490.57315,888.3785,508.80316,550.7244
223,1094.2502,691.82745,201.91504,453.42554,0.0029268442,1030.9967,911.49536,1069.2491,875.8268,1132.4344,496.52145
223,334.412,717.989,166.23077,394.38635,-0.028770356,284.26468,897.4298,339.73154,859.36725,355.88913,543.09784
224,790.38275,153.31593,213.5122,330.80026,1.8189834,939.08997,166.25598,678.5266,118.291855,639.9345,151.37657
224,483.9492,723.5189,188.50348,397.66876,0.0022686408,432.2774,912.92554,490.66235,889.46545,509.57538,550.21484
224,1094.6398,691.88513,201.47455,453.10974,0.002281593,1033.2576,910.89624,1071.174,874.55615,1132.8163,496.07938
224,662.3614,227.83775,170.56238,329.2725,1.5509022,791.7279,172.32133,540.2314,180.8441,518.20776,180.14244
224,334.68524,717.57416,167.06268,394.83057,-0.029303141,284.21182,896.8933,339.49716,859.2875,356.195,542.726
225,779.4839,154.30098,199.53607,326.02856,1.8325801,916.8561,172.33263,662.0455,127.36573,634.7601,162.79326
225,657.7462,232.4012,185.91339,331.67004,1.5296862,789.3177,173.74162,536.9331,180.1964,514.258,171.98181
225,484.55228,723.39856,189.3117,397.20453,-0.00017965927,432.3358,912.7573,490.18414,889.19885,509.8975,549.83466
225,1094.741,691.2829,201.8064,452.9164,0.0015404541,1034.5892,909.6746,1073.1233,872.5388,1133.9299,495.87186
225,334.8693,717.25146,167.62659,394.37543,-0.027681557,283.8963,896.2181,339.5091,859.3546,356.19315,542.75494
226,648.6354,238.27345,191.92181,335.54575,1.5686852,784.6909,174.6865,524.96155,177.50603,504.4166,177.79309
226,483.0073,723.36816,186.97626,398.35022,-0.00010155865,433.09708,913.13574,490.80838,888.75507,510.97067,548.98267
226,770.75433,152.51462,190.36462,326.4069,1.8409779,906.46844,173.21785,647.5611,133.4739,616.8208,176.17232
226,1094.3606,691.4246,202.48376,452.7491,0.0010552818,1033.92,909.8554,1072.1327,873.04254,1133.2466,496.04514
226,334.3912,716.5828,169.07097,396.12195,-0.019422065,282.96432,894.9539,338.6683,859.47394,355.8349,543.9429
226,868.5559,46.187107,91.42749,124.85573,1.5719451,878.73395,75.315056,860.231,29.209919,847.41626,1.9417443
227,635.94525,240.83688,195.99255,328.3222,1.5817856,769.8389,175.5479,515.8764,177.60251,494.26566,181.33473
227,482.889,722.8671,185.53632,398.09717,-0.0072478005,432.4268,911.50555,490.64532,887.45996,510.35126,548.10126
227,1094.4559,691.7979,202.29565,451.9225,0.0005959604,1033.4691,909.5779,1071.8743,873.0313,1133.1161,496.75107
227,334.41986,715.5486,168.5474,395.28046,-0.021279626,282.34036,893.4747,338.72955,859.0081,356.4517,544.1214
227,763.43787,171.26254,219.80096,333.443,1.8046947,819.95734,170.1147,650.98596,140.23564,698.12036,171.40007
228,624.30225,241.70303,201.87177,332.24008,1.5894544,759.57715,173.43007,505.61227,174.9293,481.75415,182.21211
228,482.31097,722.3544,183.08127,397.34412,-0.009892128,433.67444,909.14026,489.76904,885.70483,508.18588,547.92804
228,1095.5698,692.22046,200.21667,451.00003,0.0017384996,1033.4384,909.3578,1072.0697,872.3009,1133.1833,497.27023
228,334.29758,716.3248,169.5207,398.23602,-0.016000008,283.13428,896.2951,338.834,860.5786,356.16043,544.5168
228,749.6516,181.77455,228.29584,339.2333,1.8533261,894.77356,162.45728,650.80554,125.29701,607.7264,172.34529
229,620.56384,245.36581,194.0672,336.04706,1.5959039,744.05994,180.14223,499.47748,177.85141,477.33997,192.37706
229,1095.6082,692.23206,199.74084,450.7906,0.001486465,1033.8597,909.25104,1072.2052,873.16235,1131.6027,497.31262
229,334.35333,717.2042,170.09695,400.73798,-0.014846105,283.46832,899.4952,339.45493,862.87555,356.7744,544.5333
229,481.3233,723.0732,178.84445,397.85596,-0.02135077,434.04285,909.6425,487.8847,887.5728,503.8794,548.0967
229,739.75,181.95871,220.63416,340.48248,1.9099005,880.1594,152.05429,632.53406,118.27781,595.62006,183.93475
230,613.00916,249.60178,196.80475,338.90643,1.6252409,734.6909,179.57732,494.06052,176.52238,469.23483,203.92574
230,727.64,187.18683,219.86182,339.88788,1.9510787,881.5426,148.08554,628.26276,111.60056,578.0007,189.69067
230,1095.2721,692.13574,200.67157,451.29233,0.0019929814,1033.3839,909.6343,1071.3187,874.2473,1131.6931,497.63193
230,333.8679,716.91284,169.94989,402.07123,-0.011669466,283.7072,900.2774,339.3684,863.073,356.27982,544.9235
230,479.04004,723.37915,174.22241,400.23553,-0.026472272,434.91174,912.17114,487.93222,888.7548,505.41776,546.39636
231,600.48944,246.96881,197.50992,326.14328,1.6259141,722.00037,178.11555,489.4401,175.41423,462.67007,204.49217
231,722.4585,185.0513,207.34631,344.75528,2.0029066,795.4816,157.9022,608.0576,118.682625,640.33954,211.09062
231,1095.0684,692.7506,200.63855,450.76825,0.0015914848,1034.3428,910.01324,1072.0803,874.0112,1130.6609,498.28052
231,333.9099,716.064,169.75201,403.3473,-0.011422443,283.22208,900.4366,339.39386,862.84863,356.90536,545.9728
231,478.6374,723.6401,172.49454,400.8755,-0.030075854,435.06882,912.9289,487.09015,888.9994,504.37134,546.6392
232,589.35535,247.35764,192.38461,318.25238,1.6683705,709.8158,178.43788,482.55792,176.29022,456.5095,218.93512
232,711.4281,190.5845,207.7724,355.74536,2.0029988,846.8434,164.86191,601.078,124.50848,562.76587,215.97644
232,1095.1971,693.2735,200.8017,449.37247,0.0026472115,1034.2975,909.77264,1071.9907,874.61505,1132.3527,499.59857
232,333.66003,714.59955,170.74423,403.5332,-0.0068754186,282.59174,898.36255,339.39624,861.23676,357.70023,546.2484
232,477.89386,723.0981,170.24866,400.34766,-0.037149314,434.95364,911.451,484.99307,884.6971,501.666,546.26416
233,574.8202,246.89319,193.1915,303.8011,1.7046688,689.5551,172.51244,474.36688,173.75114,452.1767,219.6123
233,707.4077,184.20026,178.00616,360.84393,2.0562582,564.1679,151.40282,578.2954,124.21547,824.6378,231.82257
233,1095.4169,692.98694,200.25397,449.96417,0.002118336,1034.4325,909.637,1072.083,873.97095,1131.5265,499.45468
233,334.16,715.3931,170.645,401.01685,-0.011169318,283.04007,897.1256,339.91132,861.88293,358.44043,545.02454
233,478.0515,723.9802,172.03226,400.6678,-0.028228017,435.2258,912.91174,485.50513,887.935,502.69226,547.2252
234,563.14966,249.29694,194.77191,301.92697,1.7349137,678.2505,166.40018,467.90027,172.47789,442.7374,225.2612
234,700.8252,188.39421,178.8891,368.7146,2.040598,678.609,149.93034,573.1914,126.3098,698.7256,241.72774
234,1095.2002,692.61035,200.81781,450.0222,0.0020458922,1035.6714,909.2918,1073.4391,873.2004,1131.622,499.19226
234,477.15378,723.6697,169.38641,399.48273,-0.030550007,435.409,911.40155,482.6632,884.5963,496.80396,546.90875
234,334.9342,717.6963,168.97305,397.34857,-0.020381028,284.06186,897.45264,339.74484,862.34015,356.8703,543.1548
235,554.7851,246.17542,188.59274,303.5094,1.788696,670.3204,161.17528,463.01822,167.59966,437.8393,229.36267
235,688.479,187.73071,169.30646,354.0154,2.1040473,673.257,156.22588,562.8682,131.3038,677.00574,245.4579
235,1095.2358,692.26404,200.6654,450.46356,0.0021094573,1035.8995,909.1775,1073.7529,873.2585,1131.3582,498.95322
235,476.64294,723.70905,168.83755,399.68835,-0.029239953,434.7715,911.37244,481.17163,883.5672,494.53174,547.0302
235,334.87946,718.87805,168.66191,399.0374,-0.022734217,285.26248,902.7653,341.2733,863.4853,357.6051,542.5328
236,551.046,244.69464,184.90118,305.72812,1.8376479,656.4228,150.4482,457.18167,162.8002,437.90787,230.51053
236,676.4773,189.70308,169.06024,360.4922,2.0626948,792.65814,156.91858,544.5662,134.74588,526.29065,242.75568
236,1095.3665,691.83215,200.53436,450.07758,0.0020529234,1036.0626,908.43115,1074.1421,872.84845,1131.3026,498.517
236,475.82266,721.8431,166.8587,403.11133,-0.03927673,433.4536,910.78326,479.69962,882.4069,492.19318,544.1947
236,335.08322,718.16864,168.86664,398.79126,-0.021803597,285.222,899.10785,339.2404,862.6623,356.6115,542.6174
237,1095.4347,691.8707,199.98389,449.88782,0.0019345632,1035.7365,908.0644,1074.325,871.8367,1131.4867,498.88565
237,476.2191,720.8767,167.83282,405.6001,-0.037231725,431.43973,911.3115,479.03674,881.29877,490.93933,543.02905
237,335.55652,716.3159,169.05807,394.7367,-0.028272996,284.35568,895.82477,340.3203,860.20856,356.53104,542.1657
238,649.4322,212.78065,183.98279,375.90582,2.0525625,773.56177,148.40738,532.67017,126.80101,506.88306,245.69809
238,1095.4578,692.37933,200.60657,447.88852,0.0017324445,1036.6588,907.2114,1074.9177,871.35443,1131.4828,499.67358
238,474.94412,719.30927,168.42767,406.87134,-0.02985197,430.0913,910.1982,478.55463,882.18256,488.10492,543.62317
238,335.56985,718.1586,168.44334,398.74023,-0.02384669,284.49707,898.96423,339.93182,862.61975,354.5531,542.6182
238,518.8746,241.32072,197.61853,262.91168,1.8569778,624.26666,138.92029,455.6709,155.65434,432.32843,239.84645
239,636.19763,206.89409,183.48975,369.14618,2.0495422,528.0697,143.80705,519.368,128.97232,727.9648,251.89362
239,1095.623,692.44775,200.7909,447.66486,0.00206168,1036.3091,906.9775,1075.4266,870.98883,1132.3794,499.3188
239,474.66376,719.87335,169.33304,406.93652,-0.032147806,428.23465,911.03156,477.2664,881.82074,485.31458,544.83875
239,335.38034,719.13416,169.76642,399.9355,-0.018873591,285.3047,901.01105,340.4051,865.5894,353.53708,542.74243
240,1095.9448,692.2264,200.25854,446.9542,0.0030757356,1038.2584,906.3455,1077.2445,870.2647,1133.4905,499.0766
240,475.75055,722.3423,166.91202,400.5877,-0.03640596,430.53793,910.5825,476.28586,880.5968,483.79633,545.7861
240,335.14236,719.96436,170.88812,401.02313,-0.013652793,285.73386,903.76654,341.09103,868.92957,353.94165,542.73175
240,827.7787,71.736664,142.12396,217.97017,1.5684197,894.8624,115.856674,778.5759,77.96539,737.3062,2.734973
240,528.4005,239.19601,168.69318,320.5224,2.072201,595.7417,129.26187,440.2368,151.4955,422.76578,268.0112
241,603.0761,210.09833,183.30319,371.78378,2.1276557,607.80414,142.18004,498.6578,126.92649,585.737,265.36688
241,1096.1992,692.2368,200.02484,446.92682,0.0027139036,1038.8202,906.06335,1077.8041,870.2299,1133.2031,498.98856
241,475.78732,722.97876,169.03961,399.16266,-0.028857088,431.9947,909.6712,475.92496,880.1697,484.54935,546.7546
241,335.24106,719.63245,170.3772,401.1407,-0.0139942635,285.90387,903.12506,340.01804,867.42346,353.54276,542.3409
241,509.0524,231.19832,137.6264,269.46884,2.2928176,580.0453,128.21825,439.67404,145.13861,430.6463,265.6583
241,825.02075,74.60487,146.36761,227.51384,1.5661008,898.70715,113.67122,771.1575,78.06521,726.39215,3.5837603
242,592.29767,220.5906,194.35806,371.8977,2.1658707,515.9224,133.1402,491.9287,121.52121,656.8193,267.12546
242,1096.3066,691.97754,199.30042,445.62277,0.003619479,1039.2795,905.2703,1078.2375,870.5499,1135.0416,499.27408
242,475.01227,723.48303,169.10022,399.51807,-0.020576708,432.9523,910.80383,475.64618,880.44434,484.25366,546.3651
242,335.43512,718.51117,172.33626,400.61462,-0.020431984,284.87488,903.0418,342.16187,865.9925,352.38162,541.8179
242,497.17328,231.02031,140.43164,279.19363,2.268178,565.66644,123.71029,432.07733,145.04797,427.32452,279.9631
243,563.2838,232.18419,218.87604,391.8351,2.1544316,685.42303,144.3678,457.1536,123.40538,435.42624,266.31827
243,1096.6627,692.33936,198.31305,446.03534,0.0033399092,1038.97,906.05225,1077.1857,871.8397,1134.6572,499.4078
243,473.93903,723.4028,168.25586,398.59924,-0.017573789,434.25623,910.60004,473.4574,879.00995,482.07266,545.7719
243,336.24368,718.93915,174.8354,401.16907,-0.009718333,284.89407,905.8048,345.55844,873.71277,348.69595,541.92456
243,818.30853,80.36682,158.10583,250.5898,1.5515543,900.6768,112.2352,759.0368,76.34705,707.9076,2.0876324
244,555.5126,234.76299,212.80902,398.60217,2.1950588,615.6128,128.78087,455.1133,115.40077,489.6145,281.91553
244,474.6542,722.54956,168.53326,396.53113,-0.020215973,434.165,907.7758,472.63727,876.5006,480.7169,546.31244
244,1096.9885,692.2568,197.19702,445.8691,0.003151445,1038.8405,906.08417,1077.0841,872.4867,1133.8092,499.20767
244,335.08112,718.53625,172.89102,399.9295,-0.0040360205,285.9402,903.89246,342.20865,870.77686,353.78528,541.23456
245,546.1636,233.65535,212.00061,398.13516,2.1987343,675.8092,131.60033,439.54742,112.76492,407.94196,280.58347
245,475.46942,722.38074,168.16605,396.22925,-0.028011287,432.507,906.72974,472.26514,875.2708,479.10596,546.34875
245,1096.7645,692.3634,197.33002,445.75043,0.003473029,1038.65,906.4855,1076.2441,873.2301,1134.3069,499.2933
245,335.21075,718.2975,173.43852,399.7635,0.00087521155,285.10605,901.7704,340.9797,869.3549,355.5628,541.5079
246,539.8562,230.67357,198.55762,398.9956,2.2870598,656.3967,128.64847,431.87137,107.49101,400.9065,293.95428
246,474.4373,721.9243,167.42255,397.11334,-0.030869015,431.25443,907.41907,471.0791,876.2041,476.55942,545.83875
246,1097.1792,692.7458,196.54163,445.53458,0.0031229209,1038.8655,906.68744,1076.3634,873.3456,1133.8926,499.58923
246,803.0791,83.14932,164.63385,272.2936,1.5415064,898.5257,107.06415,737.6695,76.442345,679.3387,3.4233792
246,335.5867,718.4626,175.22707,400.35144,0.0013125679,283.93994,905.2069,342.06967,871.72253,353.0957,541.78296
247,533.5429,227.71988,185.65942,399.9141,2.4067922,645.6854,114.24644,433.75607,99.6195,400.0174,306.38113
247,475.01752,722.0838,168.80676,397.65723,-0.030129103,432.10452,908.11926,470.90918,877.2747,476.12747,545.9236
247,1097.2102,692.6511,196.37408,445.32953,0.003016117,1038.9789,906.37537,1076.5416,872.6024,1133.7367,499.5925
247,795.9265,84.23762,167.04193,278.8336,1.5283669,895.6743,109.767914,726.3035,78.621155,669.88245,2.9454446
247,338.0329,717.3535,180.53168,399.82806,-0.0029071213,281.71295,903.1215,344.95288,874.2534,353.79382,541.9465
248,474.1284,721.9674,168.52802,399.0368,-0.029892176,433.47272,909.1896,471.22244,878.6254,475.85706,545.3379
248,529.70807,229.75198,181.32016,404.5953,2.4230647,641.89996,96.89341,426.06842,94.27034,415.33337,319.23282
248,791.2545,84.956055,168.11261,288.48224,1.5331986,898.69,111.87903,716.97626,81.66588,660.7674,3.1085088
248,1097.0101,692.8696,197.11371,446.23492,0.0029676333,1037.1466,907.2781,1075.3894,873.23535,1134.0153,499.37286
248,335.3256,718.59216,173.96136,400.7907,-0.006297852,282.5827,904.59595,344.2775,869.31384,357.37366,541.8729
249,522.2016,229.27747,178.0723,402.80203,2.4365683,614.3969,92.13265,423.75125,94.45562,403.61932,309.217
249,788.6183,84.15486,166.50543,288.0739,1.5292506,897.3986,113.84532,704.13324,81.93648,657.205,2.8034017
249,473.03284,721.7171,168.84464,401.05115,-0.029168911,432.25974,910.22815,471.15234,879.011,476.83377,544.4549
249,1096.9646,693.49066,197.50378,448.06934,0.0030964604,1036.1433,909.04004,1073.6385,874.70184,1134.59,499.36063
249,334.57602,718.96655,173.45738,402.38177,-0.0059290547,284.212,906.0909,343.37207,869.9579,359.80322,540.9507
250,510.09845,225.61809,179.39206,390.72937,2.5136738,607.79584,89.65502,417.70255,91.307434,404.24365,320.07574
